id,subSite,siteCode,siteName,typeSite,numberOfPeople,penaltyRate,workDate,workingPeople,,
232,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,15/1/2025,10,,
233,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,16/1/2025,10,,
234,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,17/1/2025,10,,
235,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,18/1/2025,10,,
236,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,19/1/2025,0,,
237,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,20/1/2025,10,,
238,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,21/1/2025,10,,
239,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,22/1/2025,10,,
240,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,23/1/2025,10,,
241,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,24/1/2025,10,,
242,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,25/1/2025,10,,
243,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,26/1/2025,0,,
244,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,27/1/2025,10,,
245,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,28/1/2025,10,,
246,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,29/1/2025,10,,
247,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,30/1/2025,10,,
248,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,31/1/2025,10,,
249,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/1/2025,2,,
250,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/2/2025,5,,
251,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/3/2025,5,,
252,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/4/2025,5,,
253,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/5/2025,2,,
254,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/6/2025,5,,
255,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/7/2025,5,,
256,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/8/2025,5,,
257,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/9/2025,5,,
258,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/10/2025,5,,
259,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/11/2025,5,,
260,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,1/12/2025,2,,
261,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,13/1/2025,5,,
262,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,14/1/2025,5,,
263,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,15/1/2025,5,,
264,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,16/1/2025,5,,
265,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,17/1/2025,5,,
266,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,18/1/2025,5,,
267,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,19/1/2025,2,,
268,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,20/1/2025,5,,
269,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,21/1/2025,5,,
270,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,22/1/2025,5,,
271,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,23/1/2025,5,,
272,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,24/1/2025,5,,
273,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,25/1/2025,5,,
274,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,26/1/2025,2,,
275,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,27/1/2025,5,,
276,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,28/1/2025,5,,
277,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,29/1/2025,5,,
278,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,30/1/2025,5,,
279,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,31/1/2025,5,,
280,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/1/2025,14,,
281,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/2/2025,14,,
282,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/3/2025,14,,
283,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/4/2025,14,,
284,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/5/2025,14,,
285,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/6/2025,0,,
286,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/7/2025,14,,
287,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/8/2025,14,,
288,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/9/2025,14,,
289,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/10/2025,14,,
290,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/11/2025,14,,
291,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,1/12/2025,14,,
292,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,13/1/2025,0,,
293,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,14/1/2025,14,,
294,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,15/1/2025,14,,
295,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,16/1/2025,14,,
296,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,17/1/2025,14,,
297,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,18/1/2025,14,,
298,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,19/1/2025,14,,
299,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,20/1/2025,0,,
300,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,21/1/2025,14,,
301,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,22/1/2025,14,,
302,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,23/1/2025,14,,
303,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,24/1/2025,14,,
304,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,25/1/2025,14,,
305,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,26/1/2025,14,,
306,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,27/1/2025,0,,
307,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,28/1/2025,14,,
308,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,29/1/2025,14,,
309,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,30/1/2025,14,,
310,66LML0025,66LML0025,ENCO - ป่าวังจันทร์,ชดแรงภายในวัน,14,1000,31/1/2025,14,,
311,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/1/2025,65,,
312,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/2/2025,65,,
313,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/3/2025,65,,
314,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/4/2025,65,,
315,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/5/2025,65,,
316,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/6/2025,65,,
317,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/7/2025,65,,
318,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/8/2025,65,,
319,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/9/2025,65,,
320,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/10/2025,65,,
321,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/11/2025,65,,
322,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,1/12/2025,65,,
323,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,13/1/2025,65,,
324,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,14/1/2025,65,,
325,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,15/1/2025,65,,
326,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,16/1/2025,65,,
327,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,17/1/2025,65,,
328,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,18/1/2025,65,,
329,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,19/1/2025,65,,
330,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,20/1/2025,65,,
331,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,21/1/2025,65,,
332,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,22/1/2025,65,,
333,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,23/1/2025,65,,
334,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,24/1/2025,65,,
335,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,25/1/2025,65,,
336,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,26/1/2025,65,,
337,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,27/1/2025,65,,
338,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,28/1/2025,65,,
339,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,29/1/2025,65,,
340,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,30/1/2025,65,,
341,66LML0033,66LML0033,รพ.รามา,ชดแรงภายในวัน,65,1500,31/1/2025,65,,
342,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/1/2025,73,,
343,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/2/2025,73,,
344,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/3/2025,73,,
345,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/4/2025,0,,
346,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/5/2025,73,,
347,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/6/2025,73,,
348,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/7/2025,73,,
349,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/8/2025,73,,
350,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/9/2025,73,,
351,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/10/2025,73,,
352,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/11/2025,0,,
353,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,1/12/2025,73,,
354,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,13/1/2025,73,,
355,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,14/1/2025,73,,
356,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,15/1/2025,73,,
357,67LML0020_1,67LML0020,กทท.- สายกวาด,ชดแรงภายในวัน,73,600,16/1/2025,73,,
